product_id,stock_out_timestamps,stock_out_duration_hours,stock_out_days,total_stock_out_hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2185,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-04-08 23:59:58+0000', tz='UTC')), (Timestamp('2022-04-15 09:28:15+0000', tz='UTC'), Timestamp('2022-04-22 13:26:42+0000', tz='UTC')), (Timestamp('2022-05-11 20:06:50+0000', tz='UTC'), Timestamp('2022-05-27 23:59:58+0000', tz='UTC')), (Timestamp('2022-06-08 20:45:42+0000', tz='UTC'), Timestamp('2022-06-17 15:23:49+0000', tz='UTC')), (Timestamp('2022-06-24 15:30:32+0000', tz='UTC'), Timestamp('2022-06-27 18:21:35+0000', tz='UTC'))]","[2351.9991666666665, 171.97416666666666, 387.8855555555556, 210.6352777777778, 74.85083333333333]","[97, 7, 16, 8, 3]",3197.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2186,"[(Timestamp('2022-01-08 19:43:53+0000', tz='UTC'), Timestamp('2022-01-11 23:59:58+0000', tz='UTC'))]",[76.26805555555555],[3],76.26805556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2187,"[(Timestamp('2022-03-20 10:50:52+0000', tz='UTC'), Timestamp('2022-03-24 23:59:58+0000', tz='UTC')), (Timestamp('2022-05-25 23:59:58+0000', tz='UTC'), Timestamp('2022-05-26 23:59:58+0000', tz='UTC')), (Timestamp('2022-06-04 23:59:58+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]","[109.15166666666667, 24.0, 7200.0]","[4, 1, 300]",7333.151667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2188,"[(Timestamp('2022-01-12 23:59:58+0000', tz='UTC'), Timestamp('2022-02-02 19:14:43+0000', tz='UTC')), (Timestamp('2022-04-29 14:03:51+0000', tz='UTC'), Timestamp('2022-05-05 23:59:58+0000', tz='UTC')), (Timestamp('2022-06-09 14:40:39+0000', tz='UTC'), Timestamp('2022-06-10 11:54:25+0000', tz='UTC')), (Timestamp('2022-06-10 18:30:07+0000', tz='UTC'), Timestamp('2022-06-16 23:59:58+0000', tz='UTC')), (Timestamp('2022-06-22 10:17:09+0000', tz='UTC'), Timestamp('2022-06-27 14:19:37+0000', tz='UTC')), (Timestamp('2022-12-02 17:19:05+0000', tz='UTC'), Timestamp('2022-12-10 23:59:58+0000', tz='UTC')), (Timestamp('2023-02-01 20:28:00+0000', tz='UTC'), Timestamp('2023-02-09 23:59:58+0000', tz='UTC'))]","[499.24583333333334, 153.93527777777777, 21.229444444444443, 149.4975, 124.0411111111111, 198.68138888888888, 195.53277777777777]","[20, 6, 0, 6, 5, 8, 8]",1342.163333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2189,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-11-30 23:59:58+0000', tz='UTC'))]",[8015.9991666666665],[333],8015.999167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190,"[(Timestamp('2022-08-17 23:59:58+0000', tz='UTC'), Timestamp('2022-08-18 23:59:58+0000', tz='UTC')), (Timestamp('2022-08-19 23:59:58+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]","[24.0, 5376.0]","[1, 224]",5400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2191,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-01-15 23:59:58+0000', tz='UTC')), (Timestamp('2022-03-08 20:50:34+0000', tz='UTC'), Timestamp('2022-03-11 23:59:58+0000', tz='UTC')), (Timestamp('2022-06-15 09:30:43+0000', tz='UTC'), Timestamp('2022-06-18 16:59:56+0000', tz='UTC')), (Timestamp('2022-11-27 23:59:58+0000', tz='UTC'), Timestamp('2023-01-01 23:59:58+0000', tz='UTC')), (Timestamp('2023-01-28 22:57:57+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]","[359.99916666666667, 75.15666666666667, 79.48694444444445, 840.0, 1489.0336111111112]","[14, 3, 3, 35, 62]",2843.676389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2192,"[(Timestamp('2022-05-09 16:15:21+0000', tz='UTC'), Timestamp('2022-05-12 23:59:58+0000', tz='UTC')), (Timestamp('2022-12-18 18:35:17+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]","[79.74361111111111, 2477.4113888888887]","[3, 103]",2557.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2193,"[(Timestamp('2022-09-13 23:59:58+0000', tz='UTC'), Timestamp('2022-09-21 23:59:58+0000', tz='UTC'))]",[192.0],[8],192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2194,"[(Timestamp('2022-01-08 11:29:37+0000', tz='UTC'), Timestamp('2022-01-14 17:28:16+0000', tz='UTC')), (Timestamp('2022-05-29 09:09:40+0000', tz='UTC'), Timestamp('2022-05-31 21:25:54+0000', tz='UTC')), (Timestamp('2022-06-07 11:55:32+0000', tz='UTC'), Timestamp('2022-06-08 23:59:58+0000', tz='UTC')), (Timestamp('2022-10-04 07:00:08+0000', tz='UTC'), Timestamp('2022-10-05 23:59:58+0000', tz='UTC')), (Timestamp('2022-11-23 07:43:29+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]","[149.9775, 60.27055555555555, 36.07388888888889, 40.99722222222222, 3088.2747222222224]","[6, 2, 1, 1, 128]",3375.593889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195,"[(Timestamp('2022-01-01 18:02:32+0000', tz='UTC'), Timestamp('2022-01-04 18:05:18+0000', tz='UTC'))]",[72.04611111111112],[3],72.04611111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2196,"[(Timestamp('2022-02-04 23:59:58+0000', tz='UTC'), Timestamp('2022-02-24 23:59:58+0000', tz='UTC')), (Timestamp('2022-03-23 14:55:21+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]","[480.0, 8961.076944444445]","[20, 373]",9441.076944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2197,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-01-03 19:08:24+0000', tz='UTC')), (Timestamp('2022-01-03 19:08:24+0000', tz='UTC'), Timestamp('2022-01-19 15:40:20+0000', tz='UTC')), (Timestamp('2022-01-19 15:40:20+0000', tz='UTC'), Timestamp('2022-01-21 14:45:33+0000', tz='UTC')), (Timestamp('2022-01-21 14:45:33+0000', tz='UTC'), Timestamp('2022-02-22 21:00:38+0000', tz='UTC')), (Timestamp('2022-02-22 21:00:38+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]","[67.13972222222222, 380.53222222222223, 47.08694444444444, 774.2513888888889, 9650.988888888889]","[2, 15, 1, 32, 402]",10919.99917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2198,[],[],[],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-01-04 23:59:58+0000', tz='UTC'))]",[95.99916666666667],[3],95.99916667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-08-26 23:59:58+0000', tz='UTC'))]",[5711.9991666666665],[237],5711.999167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2201,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-01-13 23:59:58+0000', tz='UTC')), (Timestamp('2022-08-17 23:59:58+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]","[311.99916666666667, 5424.0]","[12, 226]",5735.999167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2202,"[(Timestamp('2022-01-25 17:26:22+0000', tz='UTC'), Timestamp('2022-03-26 23:59:58+0000', tz='UTC')), (Timestamp('2022-05-14 09:14:27+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]","[1446.56, 7718.758611111111]","[60, 321]",9165.318611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2023-01-11 23:59:58+0000', tz='UTC'))]",[9023.999166666666],[375],9023.999167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2204,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-02-23 19:22:03+0000', tz='UTC')), (Timestamp('2022-02-23 19:22:03+0000', tz='UTC'), Timestamp('2022-02-24 18:44:15+0000', tz='UTC')), (Timestamp('2022-02-24 20:49:28+0000', tz='UTC'), Timestamp('2022-03-01 20:57:34+0000', tz='UTC')), (Timestamp('2022-03-01 20:57:34+0000', tz='UTC'), Timestamp('2022-03-02 17:00:36+0000', tz='UTC')), (Timestamp('2022-03-02 17:00:36+0000', tz='UTC'), Timestamp('2022-03-03 11:59:38+0000', tz='UTC')), (Timestamp('2022-03-03 20:24:04+0000', tz='UTC'), Timestamp('2022-03-05 18:30:43+0000', tz='UTC')), (Timestamp('2022-03-05 18:30:43+0000', tz='UTC'), Timestamp('2022-03-06 20:17:11+0000', tz='UTC')), (Timestamp('2022-03-06 20:17:11+0000', tz='UTC'), Timestamp('2022-03-09 11:15:14+0000', tz='UTC')), (Timestamp('2022-03-09 11:15:14+0000', tz='UTC'), Timestamp('2022-03-11 20:52:23+0000', tz='UTC')), (Timestamp('2022-03-11 20:52:23+0000', tz='UTC'), Timestamp('2022-03-12 13:27:05+0000', tz='UTC')), (Timestamp('2022-03-12 13:27:05+0000', tz='UTC'), Timestamp('2022-03-13 12:28:22+0000', tz='UTC')), (Timestamp('2022-03-13 12:28:22+0000', tz='UTC'), Timestamp('2022-03-15 15:59:33+0000', tz='UTC')), (Timestamp('2022-03-15 18:46:49+0000', tz='UTC'), Timestamp('2022-03-19 09:14:57+0000', tz='UTC')), (Timestamp('2022-03-19 09:14:57+0000', tz='UTC'), Timestamp('2022-03-20 19:11:58+0000', tz='UTC')), (Timestamp('2022-03-20 19:51:26+0000', tz='UTC'), Timestamp('2022-03-21 19:06:24+0000', tz='UTC')), (Timestamp('2022-03-21 19:06:24+0000', tz='UTC'), Timestamp('2022-03-24 12:05:17+0000', tz='UTC')), (Timestamp('2022-03-24 12:05:17+0000', tz='UTC'), Timestamp('2022-03-25 18:08:06+0000', tz='UTC')), (Timestamp('2022-03-25 18:08:06+0000', tz='UTC'), Timestamp('2022-03-26 17:23:20+0000', tz='UTC')), (Timestamp('2022-03-26 17:23:20+0000', tz='UTC'), Timestamp('2022-03-27 17:22:31+0000', tz='UTC')), (Timestamp('2022-03-27 17:22:31+0000', tz='UTC'), Timestamp('2022-04-03 05:55:32+0000', tz='UTC')), (Timestamp('2022-04-03 15:42:29+0000', tz='UTC'), Timestamp('2022-04-10 19:52:17+0000', tz='UTC')), (Timestamp('2022-04-10 19:52:17+0000', tz='UTC'), Timestamp('2022-04-24 16:53:47+0000', tz='UTC')), (Timestamp('2022-04-24 16:53:47+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]","[1291.3672222222222, 23.37, 120.135, 20.050555555555555, 18.983888888888888, 46.11083333333333, 25.774444444444445, 62.9675, 57.619166666666665, 16.578333333333333, 23.02138888888889, 51.51972222222222, 86.46888888888888, 33.95027777777778, 23.249444444444446, 64.98138888888889, 30.046944444444446, 23.253888888888888, 23.98638888888889, 156.55027777777778, 172.16333333333333, 333.025, 8191.103055555555]","[53, 0, 5, 0, 0, 1, 1, 2, 2, 0, 0, 2, 3, 1, 0, 2, 1, 0, 0, 6, 7, 13, 341]",10896.27694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-05-26 16:10:29+0000', tz='UTC')), (Timestamp('2022-06-10 23:59:58+0000', tz='UTC'), Timestamp('2022-06-17 23:59:58+0000', tz='UTC')), (Timestamp('2022-06-30 23:59:58+0000', tz='UTC'), Timestamp('2022-07-01 21:37:06+0000', tz='UTC')), (Timestamp('2022-08-27 23:59:58+0000', tz='UTC'), Timestamp('2022-09-02 23:59:58+0000', tz='UTC')), (Timestamp('2022-09-16 23:59:58+0000', tz='UTC'), Timestamp('2022-09-23 23:59:58+0000', tz='UTC')), (Timestamp('2022-10-28 23:59:58+0000', tz='UTC'), Timestamp('2022-11-25 23:59:58+0000', tz='UTC')), (Timestamp('2022-12-16 21:35:14+0000', tz='UTC'), Timestamp('2023-02-03 23:59:58+0000', tz='UTC')), (Timestamp('2023-02-16 23:59:58+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]","[3496.1744444444444, 168.0, 21.61888888888889, 144.0, 168.0, 672.0, 1178.4122222222222, 1032.0]","[145, 7, 0, 6, 7, 28, 49, 43]",6880.205556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2206,"[(Timestamp('2022-05-30 15:59:44+0000', tz='UTC'), Timestamp('2022-05-31 23:59:58+0000', tz='UTC')), (Timestamp('2022-06-25 18:43:06+0000', tz='UTC'), Timestamp('2022-06-27 11:44:21+0000', tz='UTC')), (Timestamp('2022-09-13 09:07:35+0000', tz='UTC'), Timestamp('2022-09-15 23:59:58+0000', tz='UTC')), (Timestamp('2022-12-05 21:03:08+0000', tz='UTC'), Timestamp('2022-12-30 23:59:58+0000', tz='UTC')), (Timestamp('2023-01-15 08:57:37+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]","[32.00388888888889, 41.020833333333336, 62.87305555555555, 602.9472222222222, 1815.0391666666667]","[1, 1, 2, 25, 75]",2553.884167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2023-02-07 23:59:58+0000', tz='UTC')), (Timestamp('2023-02-09 21:02:31+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]","[9671.999166666666, 1202.9575]","[402, 50]",10874.95667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-01-03 14:01:30+0000', tz='UTC')), (Timestamp('2022-01-03 14:01:30+0000', tz='UTC'), Timestamp('2022-01-05 15:44:21+0000', tz='UTC')), (Timestamp('2022-01-05 15:44:21+0000', tz='UTC'), Timestamp('2022-01-06 16:42:39+0000', tz='UTC')), (Timestamp('2022-01-06 16:42:39+0000', tz='UTC'), Timestamp('2022-01-12 15:11:32+0000', tz='UTC')), (Timestamp('2022-01-12 15:11:32+0000', tz='UTC'), Timestamp('2022-01-15 15:44:06+0000', tz='UTC')), (Timestamp('2022-01-15 15:44:06+0000', tz='UTC'), Timestamp('2022-01-30 11:26:42+0000', tz='UTC')), (Timestamp('2022-01-30 11:26:42+0000', tz='UTC'), Timestamp('2022-02-12 07:35:57+0000', tz='UTC')), (Timestamp('2022-02-12 07:35:57+0000', tz='UTC'), Timestamp('2022-03-01 16:56:04+0000', tz='UTC')), (Timestamp('2022-03-01 16:56:04+0000', tz='UTC'), Timestamp('2022-03-27 14:53:50+0000', tz='UTC')), (Timestamp('2022-03-27 14:53:50+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]","[62.02472222222222, 49.714166666666664, 24.971666666666668, 142.4813888888889, 72.54277777777777, 355.71, 308.15416666666664, 417.3352777777778, 621.9627777777778, 8865.102222222222]","[2, 2, 1, 5, 3, 14, 12, 17, 25, 369]",10919.99917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2209,"[(Timestamp('2022-02-09 06:17:14+0000', tz='UTC'), Timestamp('2022-02-11 23:59:58+0000', tz='UTC')), (Timestamp('2022-05-28 23:59:58+0000', tz='UTC'), Timestamp('2022-05-30 23:59:58+0000', tz='UTC')), (Timestamp('2022-06-26 16:16:28+0000', tz='UTC'), Timestamp('2022-06-28 23:59:58+0000', tz='UTC')), (Timestamp('2022-07-18 11:51:08+0000', tz='UTC'), Timestamp('2022-07-20 23:59:58+0000', tz='UTC')), (Timestamp('2022-10-30 23:59:58+0000', tz='UTC'), Timestamp('2022-10-31 21:31:37+0000', tz='UTC')), (Timestamp('2023-03-30 05:55:45+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]","[65.71222222222222, 48.0, 55.725, 60.147222222222226, 21.5275, 42.070277777777775]","[2, 2, 2, 2, 0, 1]",293.1822222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,"[(Timestamp('2022-01-10 22:07:32+0000', tz='UTC'), Timestamp('2022-01-11 15:29:17+0000', tz='UTC'))]",[17.3625],[0],17.3625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
